2024-12-30 08:28:49,360 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2024-12-30 08:28:49,360 - lightrag - INFO - Load KV llm_response_cache with 0 data
2024-12-30 08:28:49,361 - lightrag - INFO - Load KV full_docs with 0 data
2024-12-30 08:28:49,361 - lightrag - INFO - Load KV text_chunks with 0 data
2024-12-30 08:28:50,459 - lightrag - INFO - [New Docs] inserting 38 docs
2024-12-30 08:28:51,035 - lightrag - INFO - [New Chunks] inserting 66 chunks
2024-12-30 08:28:51,036 - lightrag - INFO - Inserting 66 vectors to chunks
2024-12-30 08:28:56,951 - lightrag - INFO - [Entity Extraction]...
2024-12-30 08:41:28,696 - lightrag - INFO - Inserting 3203 vectors to entities
2024-12-30 08:42:17,440 - lightrag - INFO - Inserting 4189 vectors to relationships
2024-12-30 08:43:13,251 - lightrag - INFO - [Entity Extraction Finish]...
2024-12-30 08:43:13,251 - lightrag - INFO - [Upsert Finish]...
2024-12-30 08:43:13,672 - lightrag - INFO - Writing graph with 3753 nodes, 4189 edges
2024-12-30 08:43:41,846 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2024-12-30 08:43:41,858 - lightrag - INFO - Load KV llm_response_cache with 198 data
2024-12-30 08:43:41,861 - lightrag - INFO - Load KV full_docs with 38 data
2024-12-30 08:43:41,863 - lightrag - INFO - Load KV text_chunks with 66 data
2024-12-30 08:43:42,200 - lightrag - INFO - Loaded graph from ./dickens1/graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:39:38,433 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:39:38,447 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:39:38,449 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:39:38,451 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:39:38,629 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:39:38,733 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:39:40,771 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-02-19 14:39:41,358 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-19 14:41:48,538 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:41:48,550 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:41:48,552 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:41:48,553 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:41:48,639 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:41:48,746 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:41:48,753 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:41:48,754 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:41:48,757 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:41:48,927 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:41:49,133 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:41:49,146 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:41:49,148 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:41:49,150 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:41:49,493 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:41:49,624 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:41:51,428 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-02-19 14:41:52,131 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-19 14:42:02,615 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:42:02,629 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:42:02,630 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:42:02,632 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:42:02,810 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:42:02,917 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:42:04,938 - lightrag - INFO - Local query uses 120 entites, 243 relations, 0 text units
2025-02-19 14:42:05,522 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-19 14:42:43,002 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:42:43,013 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:42:43,015 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:42:43,016 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:42:43,098 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:42:43,204 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:42:44,731 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-19 14:42:45,406 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-19 14:43:02,930 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:43:02,951 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:43:02,953 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:43:02,955 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:43:03,053 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:43:03,159 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:43:04,451 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-19 14:43:05,040 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-19 14:45:05,306 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:45:05,319 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:45:05,320 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:45:05,321 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:45:05,404 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:45:05,508 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:45:05,515 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:45:05,516 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:45:05,518 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:45:05,675 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:45:05,783 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:45:05,790 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:45:05,792 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:45:05,793 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:45:05,949 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:45:06,060 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:45:07,412 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-19 14:45:08,087 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-19 14:45:30,270 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:45:30,285 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:45:30,288 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:45:30,289 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:45:30,452 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:45:30,557 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:45:32,052 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-19 14:45:32,632 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-19 14:45:58,553 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:45:58,566 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:45:58,567 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:45:58,569 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:45:58,662 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:45:58,771 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:45:58,783 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:45:58,784 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:45:58,785 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:45:58,963 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:45:59,074 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:45:59,081 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:45:59,082 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:45:59,084 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:45:59,261 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:45:59,368 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:46:00,650 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-19 14:46:01,438 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-19 14:46:01,450 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:46:01,463 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:46:01,464 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:46:01,465 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:46:01,625 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:46:02,976 - lightrag - INFO - Local query uses 60 entites, 187 relations, 0 text units
2025-02-19 14:46:03,567 - lightrag - INFO - Global query uses 4 entites, 60 relations, 2 text units
2025-02-19 14:48:26,368 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:48:26,380 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:48:26,382 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:48:26,383 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:48:26,459 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:48:26,574 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:48:26,582 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:48:26,583 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:48:26,584 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:48:26,765 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:50:11,133 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:50:11,143 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:50:11,144 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:50:11,146 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:50:11,248 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:50:11,354 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:50:11,361 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:50:11,362 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:50:11,364 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:50:11,522 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:50:11,629 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:50:11,637 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:50:11,639 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:50:11,640 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:50:11,800 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:50:11,906 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:50:13,888 - lightrag - INFO - Local query uses 10 entites, 29 relations, 0 text units
2025-02-19 14:50:14,524 - lightrag - INFO - Global query uses 8 entites, 5 relations, 1 text units
2025-02-19 14:50:14,536 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:50:14,550 - lightrag - INFO - Load KV llm_response_cache with 1187 data
2025-02-19 14:50:14,551 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:50:14,553 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:50:14,709 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:50:16,713 - lightrag - INFO - Local query uses 10 entites, 29 relations, 0 text units
2025-02-19 14:50:17,366 - lightrag - INFO - Global query uses 8 entites, 5 relations, 1 text units
2025-02-19 14:52:50,419 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:52:50,438 - lightrag - INFO - Load KV llm_response_cache with 1188 data
2025-02-19 14:52:50,441 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:52:50,443 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:52:50,564 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:52:50,698 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:52:50,706 - lightrag - INFO - Load KV llm_response_cache with 1188 data
2025-02-19 14:52:50,708 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:52:50,710 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:52:50,888 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:52:50,995 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:52:51,003 - lightrag - INFO - Load KV llm_response_cache with 1188 data
2025-02-19 14:52:51,004 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:52:51,006 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:52:51,171 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:52:51,273 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:52:53,266 - lightrag - INFO - Local query uses 10 entites, 29 relations, 0 text units
2025-02-19 14:52:53,909 - lightrag - INFO - Global query uses 8 entites, 5 relations, 1 text units
2025-02-19 14:52:53,921 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:52:53,935 - lightrag - INFO - Load KV llm_response_cache with 1188 data
2025-02-19 14:52:53,936 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:52:53,938 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:52:54,100 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:52:56,141 - lightrag - INFO - Local query uses 10 entites, 29 relations, 0 text units
2025-02-19 14:52:56,809 - lightrag - INFO - Global query uses 8 entites, 5 relations, 1 text units
2025-02-19 14:53:09,258 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:53:09,269 - lightrag - INFO - Load KV llm_response_cache with 1188 data
2025-02-19 14:53:09,270 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:53:09,273 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:53:09,355 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:53:09,460 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:53:09,835 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:53:09,842 - lightrag - INFO - Load KV llm_response_cache with 1188 data
2025-02-19 14:53:09,843 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:53:09,846 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:53:10,024 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:53:10,159 - lightrag - INFO - Creating a new event loop in main thread.
2025-02-19 14:53:11,843 - lightrag - INFO - Local query uses 26 entites, 82 relations, 0 text units
2025-02-19 14:53:12,497 - lightrag - INFO - Global query uses 3 entites, 13 relations, 1 text units
2025-02-19 14:53:12,509 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:53:12,523 - lightrag - INFO - Load KV llm_response_cache with 1188 data
2025-02-19 14:53:12,524 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:53:12,525 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:53:12,697 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:53:12,803 - lightrag - INFO - Local query uses 40 entites, 102 relations, 0 text units
2025-02-19 14:53:13,542 - lightrag - INFO - Global query uses 2 entites, 20 relations, 1 text units
2025-02-19 14:53:13,555 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:53:13,567 - lightrag - INFO - Load KV llm_response_cache with 1188 data
2025-02-19 14:53:13,569 - lightrag - INFO - Load KV full_docs with 38 data
2025-02-19 14:53:13,570 - lightrag - INFO - Load KV text_chunks with 66 data
2025-02-19 14:53:13,824 - lightrag - INFO - Loaded graph from ./dickens1\graph_chunk_entity_relation.graphml with 3753 nodes, 4189 edges
2025-02-19 14:53:15,126 - lightrag - INFO - Local query uses 26 entites, 82 relations, 0 text units
2025-02-19 14:53:15,783 - lightrag - INFO - Global query uses 3 entites, 13 relations, 1 text units
2025-02-19 14:53:16,276 - lightrag - INFO - Local query uses 40 entites, 102 relations, 0 text units
2025-02-19 14:53:17,160 - lightrag - INFO - Global query uses 2 entites, 20 relations, 1 text units
2025-02-19 14:53:55,613 - lightrag - INFO - Logger initialized for working directory: ./dickens1
2025-02-19 14:53:55,626 - lightrag - INFO - Load KV llm_response_cache with 1189 data
2025-02-19 14:53:55,628 - lightrag - INFO - Load KV full_docs with 38 data
